asset,market_slug,polymarket_url,real result,side,filled_shares,avg_fill_price,event_start_time,event_end_time,pnl,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1767934800,https://polymarket.com/event/xrp-updown-15m-1767934800,Up,DOWN,30,0.48,2026-01-09T05:00:00+00:00,2026-01-09T05:15:00+00:00,-14.399.999.999.999.900,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1767957300,https://polymarket.com/event/xrp-updown-15m-1767957300,Up,DOWN,30,4.799.999.999.999.990,2026-01-09T11:15:00+00:00,2026-01-09T11:30:00+00:00,-14.399.999.999.999.900,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1768007700,https://polymarket.com/event/xrp-updown-15m-1768007700,Up,DOWN,35,48.000.000.000.000.000,2026-01-10T01:15:00+00:00,2026-01-10T01:30:00+00:00,-16.8,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1768038300,https://polymarket.com/event/xrp-updown-15m-1768038300,Up,DOWN,35,4.799.999.999.999.990,2026-01-10T09:45:00+00:00,2026-01-10T10:00:00+00:00,-16.799.999.999.999.900,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1767832200,https://polymarket.com/event/xrp-updown-15m-1767832200,Up,DOWN,10,0.48,2026-01-08T00:30:00+00:00,2026-01-08T00:45:00+00:00,-4.8,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1767853800,https://polymarket.com/event/xrp-updown-15m-1767853800,Up,DOWN,10,0.48,2026-01-08T06:30:00+00:00,2026-01-08T06:45:00+00:00,-4.8,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1767877200,https://polymarket.com/event/xrp-updown-15m-1767877200,Up,DOWN,20,0.48,2026-01-08T13:00:00+00:00,2026-01-08T13:15:00+00:00,-9.6,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1767936600,https://polymarket.com/event/xrp-updown-15m-1767936600,Up,DOWN,30,0.48,2026-01-09T05:30:00+00:00,2026-01-09T05:45:00+00:00,-14.399.999.999.999.900,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1767940200,https://polymarket.com/event/xrp-updown-15m-1767940200,Up,DOWN,30,0.48,2026-01-09T06:30:00+00:00,2026-01-09T06:45:00+00:00,-14.399.999.999.999.900,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1767954600,https://polymarket.com/event/xrp-updown-15m-1767954600,Up,DOWN,30,48.000.000.000.000.000,2026-01-09T10:30:00+00:00,2026-01-09T10:45:00+00:00,-14.4,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1767965400,https://polymarket.com/event/xrp-updown-15m-1767965400,Up,DOWN,30,4.800.000.133.338.460,2026-01-09T13:30:00+00:00,2026-01-09T13:45:00+00:00,-144.000.004.000.154,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1768037400,https://polymarket.com/event/xrp-updown-15m-1768037400,Up,DOWN,35,0.48,2026-01-10T09:30:00+00:00,2026-01-10T09:45:00+00:00,-16.8,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1768041000,https://polymarket.com/event/xrp-updown-15m-1768041000,Up,DOWN,35,48.000.000.000.000.000,2026-01-10T10:30:00+00:00,2026-01-10T10:45:00+00:00,-16.8,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1768041900,https://polymarket.com/event/xrp-updown-15m-1768041900,Up,DOWN,35,48.000.000.000.000.000,2026-01-10T10:45:00+00:00,2026-01-10T11:00:00+00:00,-16.8,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1767814200,https://polymarket.com/event/xrp-updown-15m-1767814200,Up,DOWN,10,0.48,2026-01-07T19:30:00+00:00,2026-01-07T19:45:00+00:00,-4.8,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1767867300,https://polymarket.com/event/xrp-updown-15m-1767867300,Up,DOWN,10,0.48,2026-01-08T10:15:00+00:00,2026-01-08T10:30:00+00:00,-4.8,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1767884400,https://polymarket.com/event/xrp-updown-15m-1767884400,Up,DOWN,20,0.48,2026-01-08T15:00:00+00:00,2026-01-08T15:15:00+00:00,-9.6,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1767888000,https://polymarket.com/event/xrp-updown-15m-1767888000,Up,DOWN,20,0.48,2026-01-08T16:00:00+00:00,2026-01-08T16:15:00+00:00,-9.6,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1767898800,https://polymarket.com/event/xrp-updown-15m-1767898800,Up,DOWN,30,0.48,2026-01-08T19:00:00+00:00,2026-01-08T19:15:00+00:00,-14.399.999.999.999.900,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1767905100,https://polymarket.com/event/xrp-updown-15m-1767905100,Up,DOWN,30,0.48,2026-01-08T20:45:00+00:00,2026-01-08T21:00:00+00:00,-14.399.999.999.999.900,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1767929400,https://polymarket.com/event/xrp-updown-15m-1767929400,Up,DOWN,30,0.48,2026-01-09T03:30:00+00:00,2026-01-09T03:45:00+00:00,-14.399.999.999.999.900,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1767930300,https://polymarket.com/event/xrp-updown-15m-1767930300,Up,DOWN,30,0.48,2026-01-09T03:45:00+00:00,2026-01-09T04:00:00+00:00,-14.399.999.999.999.900,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1767939300,https://polymarket.com/event/xrp-updown-15m-1767939300,Up,DOWN,30,0.48,2026-01-09T06:15:00+00:00,2026-01-09T06:30:00+00:00,-14.399.999.999.999.900,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1767964500,https://polymarket.com/event/xrp-updown-15m-1767964500,Up,DOWN,30,4.799.999.999.999.990,2026-01-09T13:15:00+00:00,2026-01-09T13:30:00+00:00,-14.399.999.999.999.900,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1767989700,https://polymarket.com/event/xrp-updown-15m-1767989700,Up,DOWN,30,4.799.999.999.999.990,2026-01-09T20:15:00+00:00,2026-01-09T20:30:00+00:00,-14.399.999.999.999.900,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1767996900,https://polymarket.com/event/xrp-updown-15m-1767996900,Up,DOWN,30,4.799.999.999.999.990,2026-01-09T22:15:00+00:00,2026-01-09T22:30:00+00:00,-14.399.999.999.999.900,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1768019400,https://polymarket.com/event/xrp-updown-15m-1768019400,Up,DOWN,35,48.000.000.000.000.000,2026-01-10T04:30:00+00:00,2026-01-10T04:45:00+00:00,-16.8,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1768005900,https://polymarket.com/event/xrp-updown-15m-1768005900,Up,DOWN,34,0.48,2026-01-10T00:45:00+00:00,2026-01-10T01:00:00+00:00,-16.32,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1767908700,https://polymarket.com/event/xrp-updown-15m-1767908700,Up,DOWN,30,0.48,2026-01-08T21:45:00+00:00,2026-01-08T22:00:00+00:00,-14.399.999.999.999.900,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1767962700,https://polymarket.com/event/xrp-updown-15m-1767962700,Up,DOWN,30,4.799.999.999.999.990,2026-01-09T12:45:00+00:00,2026-01-09T13:00:00+00:00,-14.399.999.999.999.900,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1767806100,https://polymarket.com/event/xrp-updown-15m-1767806100,Up,DOWN,10,0.48,2026-01-07T17:15:00+00:00,2026-01-07T17:30:00+00:00,-4.8,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1767827700,https://polymarket.com/event/xrp-updown-15m-1767827700,Up,DOWN,10,0.48,2026-01-07T23:15:00+00:00,2026-01-07T23:30:00+00:00,-4.8,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1767834900,https://polymarket.com/event/xrp-updown-15m-1767834900,Up,DOWN,10,0.48,2026-01-08T01:15:00+00:00,2026-01-08T01:30:00+00:00,-4.8,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1767835800,https://polymarket.com/event/xrp-updown-15m-1767835800,Up,DOWN,10,0.48,2026-01-08T01:30:00+00:00,2026-01-08T01:45:00+00:00,-4.8,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1767858300,https://polymarket.com/event/xrp-updown-15m-1767858300,Up,DOWN,10,0.48,2026-01-08T07:45:00+00:00,2026-01-08T08:00:00+00:00,-4.8,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1767888900,https://polymarket.com/event/xrp-updown-15m-1767888900,Up,DOWN,20,0.48,2026-01-08T16:15:00+00:00,2026-01-08T16:30:00+00:00,-9.6,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1767900600,https://polymarket.com/event/xrp-updown-15m-1767900600,Up,DOWN,30,0.48,2026-01-08T19:30:00+00:00,2026-01-08T19:45:00+00:00,-14.399.999.999.999.900,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1767907800,https://polymarket.com/event/xrp-updown-15m-1767907800,Up,DOWN,30,0.48,2026-01-08T21:30:00+00:00,2026-01-08T21:45:00+00:00,-14.399.999.999.999.900,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1767937500,https://polymarket.com/event/xrp-updown-15m-1767937500,Up,DOWN,30,0.48,2026-01-09T05:45:00+00:00,2026-01-09T06:00:00+00:00,-14.399.999.999.999.900,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1767953700,https://polymarket.com/event/xrp-updown-15m-1767953700,Up,DOWN,30,0.49,2026-01-09T10:15:00+00:00,2026-01-09T10:30:00+00:00,-14.7,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1767968100,https://polymarket.com/event/xrp-updown-15m-1767968100,Up,DOWN,30,4.799.999.999.999.990,2026-01-09T14:15:00+00:00,2026-01-09T14:30:00+00:00,-14.399.999.999.999.900,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1767976200,https://polymarket.com/event/xrp-updown-15m-1767976200,Up,DOWN,30,4.799.999.999.999.990,2026-01-09T16:30:00+00:00,2026-01-09T16:45:00+00:00,-14.399.999.999.999.900,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1767977100,https://polymarket.com/event/xrp-updown-15m-1767977100,Up,DOWN,30,4.799.999.999.999.990,2026-01-09T16:45:00+00:00,2026-01-09T17:00:00+00:00,-14.399.999.999.999.900,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1767986100,https://polymarket.com/event/xrp-updown-15m-1767986100,Up,DOWN,30,4.799.999.999.999.990,2026-01-09T19:15:00+00:00,2026-01-09T19:30:00+00:00,-14.399.999.999.999.900,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1767998700,https://polymarket.com/event/xrp-updown-15m-1767998700,Up,DOWN,30,4.799.999.999.999.990,2026-01-09T22:45:00+00:00,2026-01-09T23:00:00+00:00,-14.399.999.999.999.900,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1768013100,https://polymarket.com/event/xrp-updown-15m-1768013100,Up,DOWN,35,48.000.000.000.000.000,2026-01-10T02:45:00+00:00,2026-01-10T03:00:00+00:00,-16.8,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1768018500,https://polymarket.com/event/xrp-updown-15m-1768018500,Up,DOWN,35,48.000.000.000.000.000,2026-01-10T04:15:00+00:00,2026-01-10T04:30:00+00:00,-16.8,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1768021200,https://polymarket.com/event/xrp-updown-15m-1768021200,Up,DOWN,35,4.800.000.080.012.310,2026-01-10T05:00:00+00:00,2026-01-10T05:15:00+00:00,-16.800.000.280.043.000,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1768026600,https://polymarket.com/event/xrp-updown-15m-1768026600,Up,DOWN,35,4.799.999.999.999.990,2026-01-10T06:30:00+00:00,2026-01-10T06:45:00+00:00,-16.799.999.999.999.900,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1768027500,https://polymarket.com/event/xrp-updown-15m-1768027500,Up,DOWN,35,47.999.999.999.999.900,2026-01-10T06:45:00+00:00,2026-01-10T07:00:00+00:00,-16.799.999.999.999.900,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1768043700,https://polymarket.com/event/xrp-updown-15m-1768043700,Up,DOWN,35,4.800.000.125.743.300,2026-01-10T11:15:00+00:00,2026-01-10T11:30:00+00:00,-1.679.612.256,,,,,,,,,,,,,,
